Team,Player,No,Position,Yr,Ht,Wt,DOB,Hometown,Height_Inches,Draft_Year,NHL_Team,D_Round,Last Team,League,Season,file,Unnamed: 0,No.,Name,Yr.,Ht.,Wt.,Team.1,Age
Boston College,Jacob Fowler,1.0,Goaltenders,Fr,2-Jun,214.0,2004-11-24,"Melbourne, Fla.",74.0,2023.0,MTL,3.0,Youngstown,USHL,2023.0,roster_data_2023.csv,,,,,,,,7064
Boston College,Jan Korec,30.0,Goaltenders,Fr,1-Jun,185.0,2004-09-28,"Bratislava, Slovakia",73.0,,,,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,7121
Boston College,Alex Musielak,31.0,Goaltenders,Fr,4-Jun,180.0,2003-07-23,"Buffalo, N.Y.",76.0,,,,Kemptville,CCHL,2023.0,roster_data_2023.csv,,,,,,,,7554
Colorado College,Nicklas Andrews,37.0,Defensemen,Sr,10-May,192.0,2001-07-06,"Canton, Mich.",70.0,,,,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,8301
Colorado College,Max Burkholder,4.0,Defensemen,Fr,8-May,176.0,2003-08-08,"Chaska, Minn.",68.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,7538
Colorado College,Nikolai Charchenko,22.0,Defensemen,So,2-Jun,209.0,2001-06-03,"Victoria, Minn.",74.0,,,,Minot,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8334
Colorado College,Tyler Dunbar,21.0,Defensemen,Fr,1-Jun,190.0,2003-12-18,"Sault Ste. Marie, Mich.",73.0,,,,Lincoln,USHL,2023.0,roster_data_2023.csv,,,,,,,,7406
Colorado College,Antonio Fernandez,15.0,Defensemen,Fr,9-May,181.0,2003-10-11,"San Jose, Calif.",69.0,,,,Lincoln,USHL,2023.0,roster_data_2023.csv,,,,,,,,7474
Colorado College,Chase Foley,7.0,Defensemen,Sr,10-May,168.0,2000-02-17,"Mendota Heights, Minn.",70.0,,,,Sioux Falls,USHL,2023.0,roster_data_2023.csv,,,,,,,,8806
Colorado College,Connor Mayer,18.0,Defensemen,Gr,11-May,177.0,1999-06-13,"Champlin, Minn.",71.0,,,,Central Illinois,USHL,2023.0,roster_data_2023.csv,,,,,,,,9055
Colorado College,Jack Millar,5.0,Defensemen,Sr,5-Jun,211.0,2000-11-30,"Westminster, Colo.",77.0,,,,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,8519
Colorado College,Ethan Straky,23.0,Defensemen,So,11-May,179.0,2003-04-18,"Walnut Creek, Calif.",71.0,,,,Green Bay,USHL,2023.0,roster_data_2023.csv,,,,,,,,7650
Colorado College,Ryan Beck,8.0,Forwards,So,9-May,185.0,2002-08-25,"Linden, Mich.",69.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,7886
Colorado College,Ray Christy,11.0,Forwards,Sr,10-May,165.0,1999-09-15,"St. Paul, Minn.",70.0,,,,Sioux City,USHL,2023.0,roster_data_2023.csv,,,,,,,,8961
Colorado College,Tyler Coffey,17.0,Forwards,Sr,10-May,179.0,2000-05-19,"Hamilton, N.J.",70.0,,,,Sioux Falls,USHL,2023.0,roster_data_2023.csv,,,,,,,,8714
Colorado College,Stanley Cooley,27.0,Forwards,Jr,11-May,194.0,2002-05-27,"Ottawa, Ont.",71.0,,,,Lincoln,USHL,2023.0,roster_data_2023.csv,,,,,,,,7976
Colorado College,Noah Laba,26.0,Forwards,So,1-Jun,181.0,2003-08-04,"Northville, Mich.",73.0,2022.0,NYR,4.0,Lincoln,USHL,2023.0,roster_data_2023.csv,,,,,,,,7542
Colorado College,Bret Link,10.0,Forwards,Fr,2-Jun,187.0,2002-04-09,"Anchorage, Alaska",74.0,,,,Fargo,USHL,2023.0,roster_data_2023.csv,,,,,,,,8024
Colorado College,Tommy Middleton,12.0,Forwards,Jr,11-May,176.0,2000-06-19,"Midland, Mich.",71.0,,,,Janesville,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8683
Colorado College,Drew Montgomery,29.0,Forwards,Fr,11-May,170.0,2003-03-27,"Grand Forks, N.D.",71.0,,,,Omaha,USHL,2023.0,roster_data_2023.csv,,,,,,,,7672
Colorado College,Noah Serdachny,9.0,Forwards,So,1-Jun,174.0,2003-03-09,"Edmonton, Alb.",73.0,,,,Salmon Arm,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7690
Colorado College,Riley Stuart,25.0,Forwards,Fr,2-Jun,201.0,2002-01-17,"Phoenix, Ariz.",74.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,8106
Colorado College,Klavs Veinbergs,24.0,Forwards,Fr,3-Jun,198.0,2003-03-27,"Riga, Latvia",75.0,2022.0,TBL,7.0,Lincoln,USHL,2023.0,roster_data_2023.csv,,,,,,,,7672
Colorado College,Gleb Veremyev,28.0,Forwards,So,4-Jun,201.0,2003-06-28,"Sayreville, N.J.",76.0,,,,Lincoln,USHL,2023.0,roster_data_2023.csv,,,,,,,,7579
Colorado College,Danny Weight,39.0,Forwards,Sr,11-May,178.0,2001-05-01,"Lattingtown, N.Y.",71.0,,,,Boston College,HEA,2023.0,roster_data_2023.csv,,,,,,,,8367
Colorado College,Evan Werner,19.0,Forwards,Fr,8-May,165.0,2003-02-13,"Flower Mound, Texas",68.0,,,,Tri-City,USHL,2023.0,roster_data_2023.csv,,,,,,,,7714
Colorado College,Logan Will,20.0,Forwards,Sr,11-May,186.0,2000-06-14,"Ames, Iowa",71.0,,,,Omaha,USHL,2023.0,roster_data_2023.csv,,,,,,,,8688
Colorado College,Zaccharya Wisdom,2.0,Forwards,Fr,Jun-00,174.0,2004-04-21,"Toronto, Ont.",72.0,2023.0,SEA,7.0,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,7281
Colorado College,Jake Begley,1.0,Goaltenders,Sr,1-Jun,158.0,1999-03-18,"Mahtomedi, Minn.",73.0,,,,Brockville,CCHL,2023.0,roster_data_2023.csv,,,,,,,,9142
Colorado College,Kaidan Mbereko,30.0,Goaltenders,So,11-May,190.0,2003-07-28,"West Bloomfield, Mich.",71.0,,,,Lincoln,USHL,2023.0,roster_data_2023.csv,,,,,,,,7549
Colorado College,Henry Wilder,31.0,Goaltenders,Gr,Jun-00,185.0,2001-03-19,"Needham, Mass.",72.0,,,,Boston College,HEA,2023.0,roster_data_2023.csv,,,,,,,,8410
Ferris State,Drew Cooper,4.0,Defensemen,Sr,1-Jun,191.0,2000-08-28,"Ann Arbor, Mich.",73.0,,,,Coquitlam,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8613
Ferris State,Nico DeVita,5.0,Defensemen,Sr,2-Jun,200.0,2001-05-24,"Bellevue, Wash.",74.0,,,,New Hampshire,HEA,2023.0,roster_data_2023.csv,,,,,,,,8344
Ferris State,Nick Hale,22.0,Defensemen,Gr,9-May,165.0,1999-05-07,"Raleigh, N.C.",69.0,,,,Holy Cross,AHA,2023.0,roster_data_2023.csv,,,,,,,,9092
Ferris State,Jack Mesic,6.0,Defensemen,Fr,9-May,176.0,2002-10-18,"Plymouth, Mich.",69.0,,,,North Iowa,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7832
Ferris State,Andrew Noel,20.0,Defensemen,So,1-Jun,198.0,2001-01-02,"Maynard, Mass.",73.0,,,,Nanaimo,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8486
Ferris State,Ben Schultheis,3.0,Defensemen,Sr,3-Jun,204.0,2000-02-17,"Mount Juliet, Tenn.",75.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,8806
Ferris State,Travis Shoudy,2.0,Defensemen,So,9-May,173.0,2002-03-15,"Marysville, Mich.",69.0,,,,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,8049
Ferris State,Trevor Taulien,28.0,Defensemen,Fr,4-Jun,217.0,2003-04-14,"Crystal Lake, Ill.",76.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,7654
Ferris State,Jacob Badal,26.0,Forwards,So,Jun-00,196.0,2001-10-05,"Flushing, Mich.",72.0,,,,Johnstown,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8210
Ferris State,Luigi Benincasa,12.0,Forwards,Fr,7-May,157.0,2002-10-07,"Edmonton, Alb.",67.0,,,,Spruce Grove,AJHL,2023.0,roster_data_2023.csv,,,,,,,,7843
Ferris State,Jason Brancheau,21.0,Forwards,Sr,8-May,170.0,1999-08-15,"Brownstown, Mich.",68.0,,,,Amarillo,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8992
Ferris State,Jacob Dirks,11.0,Forwards,Sr,1-Jun,188.0,1999-09-15,"Mindoro, Wis.",73.0,,,,Chippewa,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8961
Ferris State,Holden Doell,10.0,Forwards,Fr,11-May,185.0,2003-12-01,"Martensville, Sask.",71.0,,,,Battlefords,SJHL,2023.0,roster_data_2023.csv,,,,,,,,7423
Ferris State,Kaleb Ergang,18.0,Forwards,Jr,10-May,166.0,2000-12-31,"Spruce Grove, Alb.",70.0,,,,Whitecourt ,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8488
Ferris State,Zach Faremouth,25.0,Forwards,Jr,3-Jun,209.0,2000-01-04,"Jackson, Mich.",75.0,,,,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,8850
Ferris State,Caiden Gault,16.0,Forwards,So,1-Jun,191.0,2002-04-16,"Oakbank, Man.",73.0,,,,Spruce Grove,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8017
Ferris State,Emerson Goode,27.0,Forwards,Fr,9-May,176.0,2002-10-16,"Anaheim, Calif.",69.0,,,,Odessa,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7834
Ferris State,Nick Grimaldi,34.0,Forwards,Jr,7-May,170.0,1999-06-26,"Plymouth, Mich.",67.0,,,,Odessa,NAHL,2023.0,roster_data_2023.csv,,,,,,,,9042
Ferris State,Brenden MacLaren,24.0,Forwards,Sr,11-May,196.0,1998-11-30,"Sault Ste. Marie, Mich.",71.0,,,,Fairbanks,NAHL,2023.0,roster_data_2023.csv,,,,,,,,9250
Ferris State,Austin McCarthy,8.0,Forwards,Sr,Jun-00,195.0,1999-03-01,"Ludington, Mich.",72.0,,,,Topeka,NAHL,2023.0,roster_data_2023.csv,,,,,,,,9159
Ferris State,Connor McGrath,7.0,Forwards,So,9-May,144.0,2003-09-04,"LeRoy, Sask.",69.0,,,,Humboldt,SJHL,2023.0,roster_data_2023.csv,,,,,,,,7511
Ferris State,Nick Nardecchia,9.0,Forwards,Jr,10-May,176.0,2001-01-01,"Macomb, Mich.",70.0,,,,Lincoln,USHL,2023.0,roster_data_2023.csv,,,,,,,,8487
Ferris State,Stepan Pokorny,19.0,Forwards,Sr,Jun-00,190.0,2000-06-08,"Kolin, Czech Republic",72.0,,,,Madison,USHL,2023.0,roster_data_2023.csv,,,,,,,,8694
Ferris State,Tyler Schleppe,15.0,Forwards,So,4-Jun,205.0,2001-11-11,"Vancouver, B.C.",76.0,,,,Langley,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8173
Ferris State,Antonio Venuto,23.0,Forwards,Sr,3-Jun,204.0,2000-02-26,"Whitmore Lake, Mich.",75.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,8797
Ferris State,Noah Giesbrecht,31.0,Goaltenders,Jr,3-Jun,200.0,1999-04-18,"White Rock, B.C.",75.0,,,,Windsor,USports,2023.0,roster_data_2023.csv,,,,,,,,9111
Ferris State,Joey Henson,30.0,Goaltenders,So,9-May,157.0,2001-08-15,"Troy, Mich.",69.0,,,,Odessa,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8261
Ferris State,Logan Stein,1.0,Goaltenders,Sr,2-Jun,201.0,2001-04-26,"Suwanee, Ga.",74.0,,,,Waterloo,USHL,2023.0,roster_data_2023.csv,,,,,,,,8372
St Lawrence,Drake Burgin,16.0,Defensemen,Jr,11-May,180.0,2000-10-22,"Winnipeg, Man.",71.0,,,,Cranbrook,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8558
St Lawrence,Philippe Chapleau,9.0,Defensemen,Jr,8-May,170.0,2000-07-06,"Longueuil, Que.",68.0,,,,Penticton,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8666
St Lawrence,Luke Erickson,3.0,Defensemen,Sr,2-Jun,210.0,1999-04-15,"Woodbury, Minn.",74.0,,,,Fairbanks,NAHL,2023.0,roster_data_2023.csv,,,,,,,,9114
St Lawrence,Jake Lammens,26.0,Defensemen,Fr,1-Jun,185.0,2002-10-03,"Norwalk, Conn.",73.0,,,,Salmon Arm,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7847
St Lawrence,Tucker McIntosh,24.0,Defensemen,Sr,1-Jun,175.0,2001-05-20,"Toronto, Ont.",73.0,,,,Ottawa Jr. Senators,CCHL,2023.0,roster_data_2023.csv,,,,,,,,8348
St Lawrence,Evan Mitchell,15.0,Defensemen,Fr,11-May,185.0,2002-02-13,"Kanata, Ont.",71.0,,,,Blackfalds,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8079
St Lawrence,Anthony Mollica,2.0,Defensemen,So,3-Jun,215.0,2001-06-07,"Jenison, Mich.",75.0,,,,New Jersey,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8330
St Lawrence,Jan Olenginski,23.0,Defensemen,Fr,9-May,165.0,2003-03-23,"Philadelphia, Pa.",69.0,,,,Madison,USHL,2023.0,roster_data_2023.csv,,,,,,,,7676
St Lawrence,Luc Salem,7.0,Defensemen,Sr,10-May,175.0,1999-07-09,"Santa Monica, Calif.",70.0,,,,Topeka,NAHL,2023.0,roster_data_2023.csv,,,,,,,,9029
St Lawrence,Mason Waite,4.0,Defensemen,Jr,1-Jun,200.0,2000-04-04,"Winnipeg, Man.",73.0,,,,Prince George,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8759
St Lawrence,Will Arquiett,11.0,Forwards,Jr,8-May,170.0,2000-06-25,"Brasher Falls, N.Y.",68.0,,,,Aberdeen,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8677
St Lawrence,Josh Boyer,28.0,Forwards,Gr,3-Jun,200.0,1999-10-07,"Wasilla, Alaska",75.0,,,,Omaha,NCHC,2023.0,roster_data_2023.csv,,,,,,,,8939
St Lawrence,Cameron Buhl,21.0,Forwards,Gr,10-May,184.0,1998-12-03,"South St. Paul, Minn.",70.0,,,,Minnesota,NAHL,2023.0,roster_data_2023.csv,,,,,,,,9247
St Lawrence,Tyler Cristall,18.0,Forwards,So,9-May,170.0,2002-05-13,"North Vancouver, B.C.",69.0,,,,West Kelowna ,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7990
St Lawrence,Max Dorrington,19.0,Forwards,Sr,3-Jun,205.0,2001-08-30,"North Reading, Mass.",75.0,,,,Cushing Academy,PREP,2023.0,roster_data_2023.csv,,,,,,,,8246
St Lawrence,Felikss Gavars,25.0,Forwards,So,11-May,184.0,2002-05-15,"Riga, Latvia",71.0,,,,Fargo ,USHL,2023.0,roster_data_2023.csv,,,,,,,,7988
St Lawrence,Greg Lapointe,12.0,Forwards,Jr,9-May,175.0,2001-01-01,"Granby, Que.",69.0,,,,Coquitlam,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8487
St Lawrence,Jan Lasak,34.0,Forwards,So,1-Jun,200.0,2002-08-11,"Banska Stiavnica, Slovakia",73.0,,,,Janesville,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7900
St Lawrence,Oak MacLeod,8.0,Forwards,Jr,10-May,185.0,2002-04-04,"Caledonia, Ont.",70.0,,,,Jersey,USPHL,2023.0,roster_data_2023.csv,,,,,,,,8029
St Lawrence,Tomáš Mazura,10.0,Forwards,Jr,4-Jun,200.0,2000-09-23,"Pardubice, Czech Republic",76.0,2019.0,EDM,6.0,Providence,,2023.0,roster_data_2023.csv,,,,,,,,8587
St Lawrence,Reilly Moran,17.0,Forwards,Sr,11-May,176.0,2000-04-24,"Hingham, Mass.",71.0,,,,Powell River,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8739
St Lawrence,Ty Naaykens,22.0,Forwards,Jr,1-Jun,190.0,2001-01-27,"Winnipeg, Man.",73.0,,,,Fairbanks,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8461
St Lawrence,Justin Paul,14.0,Forwards,Sr,11-May,188.0,2000-04-10,"Thunder Bay, Ont.",71.0,,,,Wellington,OJHL,2023.0,roster_data_2023.csv,,,,,,,,8753
St Lawrence,Logan Ritchie,27.0,Forwards,Sr,11-May,180.0,1999-07-27,"O'Fallon, Mo.",71.0,,,,Kenai River,NAHL,2023.0,roster_data_2023.csv,,,,,,,,9011
St Lawrence,Gunnar Thoreson,29.0,Forwards,Fr,10-May,185.0,2002-03-19,"Andover, Minn.",70.0,,,,Minnesota,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8045
St Lawrence,Nicholas Trela,20.0,Forwards,Sr,2-Jun,185.0,1999-08-26,"Trenton, Mich.",74.0,,,,Amarillo,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8981
St Lawrence,Grant Adams,35.0,Goaltenders,Sr,2-Jun,195.0,2000-09-22,"South Bend, Ind.",74.0,,,,Salmon Arm,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8588
St Lawrence,Ben Kraws,33.0,Goaltenders,Sr,5-Jun,195.0,2000-08-02,"Cranbury, N.J.",77.0,,,,Arizona State,Independents,2023.0,roster_data_2023.csv,,,,,,,,8639
St Lawrence,Mason Kucenski,32.0,Goaltenders,Fr,3-Jun,175.0,2002-04-08,"Gill, Mass.",75.0,,,,Madison,USHL,2023.0,roster_data_2023.csv,,,,,,,,8025
St Lawrence,Cameron Smith,1.0,Goaltenders,Fr,2-Jun,175.0,2002-01-21,"Westchester, N.Y.",74.0,,,,PAL,NCDC,2023.0,roster_data_2023.csv,,,,,,,,8102
St Cloud State,Dylan Anhorn,4.0,Defensemen,Gr,Jun-00,185.0,1999-01-21,"Calgary, Alb.",72.0,,,,Union,ECAC,2023.0,roster_data_2023.csv,,,,,,,,9198
St Cloud State,Warren Clark,5.0,Defensemen,Fr,3-Jun,195.0,2004-08-31,"Riverside, Ont.",75.0,2023.0,TBL,6.0,Steinbach,MJHL,2023.0,roster_data_2023.csv,,,,,,,,7149
St Cloud State,Tynan Ewart,8.0,Defensemen,Fr,2-Jun,160.0,2002-02-26,"Duncan, B.C.",74.0,,,,Battleford,SJHL,2023.0,roster_data_2023.csv,,,,,,,,8066
St Cloud State,Karl Falk,2.0,Defensemen,Sr,3-Jun,205.0,2000-01-20,"Värmdö, Sweden",75.0,,,,Alaska,DI Independent,2023.0,roster_data_2023.csv,,,,,,,,8834
St Cloud State,Josh Luedtke,21.0,Defensemen,Jr,9-May,175.0,2000-09-29,"Minnetonka, Minn.",69.0,,,,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,8581
St Cloud State,Jack Peart,23.0,Defensemen,Jr,11-May,175.0,2003-05-15,"Grand Rapids, Minn.",71.0,2021.0,MIN,2.0,Fargo,USHL,2023.0,roster_data_2023.csv,,,,,,,,7623
St Cloud State,Mason Reiners,6.0,Defensemen,So,1-Jun,195.0,2001-05-03,"Edina, Minn.",73.0,,,,Waterloo,USHL,2023.0,roster_data_2023.csv,,,,,,,,8365
St Cloud State,Kaleb Tiessen,27.0,Defensemen,Fr,5-Jun,210.0,2002-06-03,"Leamington, Ont.",77.0,,,,Maryland,NAHL,2023.0,roster_data_2023.csv,,,,,,,,7969
St Cloud State,Cooper Wylie,26.0,Defensemen,So,1-Jun,190.0,2001-10-26,"Stillwater, Minn.",73.0,,,,Waterloo,USHL,2023.0,roster_data_2023.csv,,,,,,,,8189
St Cloud State,Grant Ahcan,11.0,Forwards,So,10-May,160.0,2002-05-18,"Burnsville, Minn.",70.0,,,,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,7985
St Cloud State,Ethan AuCoin,17.0,Forwards,So,1-Jun,170.0,2002-08-10,"Calgary, Alb.",73.0,,,,Lloydminster,AJHL,2023.0,roster_data_2023.csv,,,,,,,,7901
St Cloud State,Tyson Gross,13.0,Forwards,Fr,3-Jun,180.0,2002-09-23,"Calgary, Alb.",75.0,,,,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,7857
St Cloud State,Barrett Hall,15.0,Forwards,Fr,Jun-00,170.0,2003-12-29,"Apple Valley, Minn.",72.0,2022.0,SEA,6.0,Green Bay,USHL,2023.0,roster_data_2023.csv,,,,,,,,7395
St Cloud State,Adam Ingram,34.0,Forwards,So,1-Jun,175.0,2003-10-14,"West St. Paul, Man.",73.0,2022.0,NSH,3.0,Youngstown,USHL,2023.0,roster_data_2023.csv,,,,,,,,7471
St Cloud State,Kyler Kupka,10.0,Forwards,Gr,Jun-00,185.0,1999-05-11,"Camrose, Alb.",72.0,,,,Camrose,AJHL,2023.0,roster_data_2023.csv,,,,,,,,9088
St Cloud State,Veeti Miettinen,29.0,Forwards,Sr,9-May,160.0,2001-09-20,"Espoo, Finland",69.0,2020.0,TOR,6.0,Kiekko-Espoo U20,Europe,2023.0,roster_data_2023.csv,,,,,,,,8225
St Cloud State,Verner Miettinen,19.0,Forwards,Fr,11-May,165.0,2003-04-07,"Espoo, Finland",71.0,,,,Fargo,USHL,2023.0,roster_data_2023.csv,,,,,,,,7661
St Cloud State,Joe Molenaar,22.0,Forwards,Sr,1-Jun,175.0,1999-10-16,"Minnetonka, Minn.",73.0,,,,Cedar Rapids,USHL,2023.0,roster_data_2023.csv,,,,,,,,8930
St Cloud State,Zach Okabe,14.0,Forwards,Gr,9-May,170.0,2001-01-04,"Okotoks, Alb.",69.0,,,,Grande Prairie,AJHL,2023.0,roster_data_2023.csv,,,,,,,,8484
St Cloud State,Nick Portz,18.0,Forwards,Sr,11-May,174.0,2000-05-15,"St. Cloud, Minn.",71.0,,,,North Dakota,NCHC,2023.0,roster_data_2023.csv,,,,,,,,8718
St Cloud State,Jack Reimann,7.0,Forwards,Fr,Jun-00,190.0,2002-10-10,"Ham Lake, Minn.",72.0,,,,Des Moines,USHL,2023.0,roster_data_2023.csv,,,,,,,,7840
St Cloud State,Jack Rogers,20.0,Forwards,So,1-Jun,190.0,2002-09-23,"East Northport, N.Y.",73.0,,,,Steinbach,MJHL,2023.0,roster_data_2023.csv,,,,,,,,7857
St Cloud State,Ryan Rosborough,12.0,Forwards,Jr,3-Jun,190.0,2000-05-24,"Mount Brydges, Ont.",75.0,,,,Boston,NCDC,2023.0,roster_data_2023.csv,,,,,,,,8709
St Cloud State,Mason Salquist,16.0,Forwards,Jr,8-May,165.0,2000-03-21,"Grand Forks, N.D.",68.0,,,,Fargo,USHL,2023.0,roster_data_2023.csv,,,,,,,,8773
St Cloud State,Dominic Basse,31.0,Goaltenders,Sr,6-Jun,185.0,2001-04-22,"Alexandria, Va.",78.0,2019.0,CHI,6.0,Youngstown,USHL,2023.0,roster_data_2023.csv,,,,,,,,8376
St Cloud State,James Gray,1.0,Goaltenders,Fr,2-Jun,190.0,2002-05-24,"Toronto, Ont.",74.0,,,,North York,OJHL,2023.0,roster_data_2023.csv,,,,,,,,7979
St Cloud State,Isak Posch,30.0,Goaltenders,Fr,3-Jun,210.0,2002-01-31,"Umeå, Sweden",75.0,,,,Minnesota,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8092
Arizona State,Cade Alami,13.0,Defensemen,Sr,7-Jun,197.0,2001-03-13,"Bedford, N.Y.",79.0,,,,Boston College,HEA,2023.0,roster_data_2023.csv,,,,,,,,8416
Arizona State,Anthony Dowd,9.0,Defensemen,Fr,7-May,152.0,2003-04-25,"Point Pleasant Beach, N.J.",67.0,,,,Chicago,USHL,2023.0,roster_data_2023.csv,,,,,,,,7643
Arizona State,Tim Lovell,27.0,Defensemen,Sr,8-May,150.0,2002-02-08,"Hingham, Mass.",68.0,,,,Boston College,HEA,2023.0,roster_data_2023.csv,,,,,,,,8084
Arizona State,Ty Murchison,5.0,Defensemen,Jr,2-Jun,190.0,2003-02-02,"Corona, Calif.",74.0,2021.0,PHI,5.0,USA U-18 Team,NTDP,2023.0,roster_data_2023.csv,,,,,,,,7725
Arizona State,Tucker Ness,10.0,Defensemen,So,3-Jun,219.0,2002-11-25,"Plymouth, Minn.",75.0,,,,Waterloo,USHL,2023.0,roster_data_2023.csv,,,,,,,,7794
Arizona State,Josh Niedermayer,24.0,Defensemen,Fr,Jun-00,205.0,2004-02-20,"Newport Beach, Calif.",72.0,,,,Penticton,BCHL,2023.0,roster_data_2023.csv,,,,,,,,7342
Arizona State,Ethan Szmagaj,16.0,Defensemen,Jr,Jun-00,194.0,2001-09-18,"Canton, Mich.",72.0,,,,Waterloo,USHL,2023.0,roster_data_2023.csv,,,,,,,,8227
Arizona State,Brandon Tabakin,2.0,Defensemen,Gr,10-May,170.0,2000-05-21,"Woodbury, N.Y.",70.0,,,,Yale,ECAC,2023.0,roster_data_2023.csv,,,,,,,,8712
Arizona State,Tony Achille,89.0,Forwards,Fr,11-May,181.0,2002-01-08,"Hingham, Mass.",71.0,,,,Maine,NAHL,2023.0,roster_data_2023.csv,,,,,,,,8115
Arizona State,Ryan Alexander,53.0,Forwards,So,10-May,178.0,2002-06-17,"Toronto, Ont.",70.0,,,,Fargo,USHL,2023.0,roster_data_2023.csv,,,,,,,,7955
Arizona State,Brian Chambers,26.0,Forwards,Gr,1-Jun,181.0,1998-06-24,"Weymouth, Mass.",73.0,,,,Mass.-Lowell,HEA,2023.0,roster_data_2023.csv,,,,,,,,9409
Arizona State,Benji Eckerle,11.0,Forwards,Sr,9-May,175.0,1999-09-24,"Northville, Mich.",69.0,,,,Tri City,USHL,2023.0,roster_data_2023.csv,,,,,,,,8952
Arizona State,Cole Gordon,29.0,Forwards,Fr,1-Jun,202.0,2003-07-17,"Dallas, Texas",73.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,7560
Arizona State,Tyler Gratton,59.0,Forwards,Gr,2-Jun,190.0,1999-08-06,"Pottstown, Pa.",74.0,,,,Penn State,B10,2023.0,roster_data_2023.csv,,,,,,,,9001
Arizona State,Cole Helm,43.0,Forwards,Fr,11-May,195.0,2003-07-17,"Dallas, Tx",71.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,7560
Arizona State,David Hymovitch,18.0,Forwards,Fr,11-May,170.0,2003-08-14,"Phoenix, Ariz.",71.0,,,,Muskegon,,2023.0,roster_data_2023.csv,,,,,,,,7532
Arizona State,Ty Jackson,14.0,Forwards,Sr,8-May,161.0,2001-09-06,"Oakville, Ont.",68.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,8239
Arizona State,Dylan Jackson,15.0,Forwards,Sr,10-May,165.0,2001-09-06,"Oakville, Ont.",70.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,8239
Arizona State,Matthew Kopperud,28.0,Forwards,Sr,11-May,170.0,1999-08-04,"Denver, Colo.",71.0,,,,Dubuque,USHL,2023.0,roster_data_2023.csv,,,,,,,,9003
Arizona State,Jackson Niedermayer,20.0,Forwards,Jr,Jun-00,200.0,2001-03-11,"Newport Beach, Calif.",72.0,,,,Penticton,BCHL,2023.0,roster_data_2023.csv,,,,,,,,8418
Arizona State,Ryan O'Reilly,39.0,Forwards,Sr,3-Jun,205.0,2000-03-21,"Southlake, Texas",75.0,2018.0,DET,4.0,Green Bay,USHL,2023.0,roster_data_2023.csv,,,,,,,,8773
Arizona State,Matthew Romer,17.0,Forwards,Fr,11-May,180.0,2002-09-01,"Chicago, Ill.",71.0,,,,Omaha,USHL,2023.0,roster_data_2023.csv,,,,,,,,7879
